10609,1,2,1,0,2,0,2,1,0,1
10610,1,1,0,0,0,0,0,0,1,2
10611,1,2,1,1,3,2,3,2,1,2
10612,3,3,1,0,3,2,3,1,2,1
10613,0,0,0,0,3,3,2,3,1,0
10614,2,0,1,0,1,1,1,0,2,2
10615,2,2,1,0,2,3,3,0,3,3
10616,3,0,3,0,1,1,3,2,2,3
10617,3,2,2,0,2,3,1,1,1,3
10618,3,0,3,0,2,2,3,3,3,3
10619,3,2,1,0,1,1,1,0,3,1
10620,2,2,0,0,3,3,2,2,2,3
10621,3,3,1,0,2,3,2,2,3,3
10622,2,1,0,0,0,2,1,0,3,1
10623,0,0,0,0,1,2,2,1,0,0
10624,3,3,2,0,3,2,2,3,3,3
10625,1,0,0,0,2,0,0,0,0,0
10626,3,3,1,0,0,0,1,2,2,0
10627,3,1,1,0,3,3,1,0,1,2
10628,2,2,3,0,1,2,1,1,1,2
10629,0,2,0,0,0,0,2,0,3,0
10630,0,1,0,1,1,1,2,2,1,2
10631,2,1,1,0,1,3,1,0,0,3
10632,3,2,0,1,0,2,2,0,1,3
10633,3,2,0,0,1,1,3,0,1,2
10634,1,3,1,0,3,2,2,2,0,3
10635,2,1,2,0,3,3,0,0,1,3
10636,2,3,3,0,3,1,1,0,3,2
10637,1,0,2,0,1,3,0,2,2,2
10638,1,1,0,0,1,1,3,0,3,3
10639,3,2,3,0,2,0,1,1,3,3
10640,3,0,2,0,3,3,3,1,2,2
10641,2,1,1,1,1,1,1,3,0,2
10642,0,0,0,0,1,0,0,0,1,0
10643,2,2,1,2,3,1,3,1,3,3
10644,2,2,1,0,3,2,1,1,0,1
10645,0,1,1,0,3,3,1,0,2,1
10646,2,3,1,0,1,3,3,3,3,3
10647,2,0,0,1,2,2,2,0,2,3
10648,1,0,1,0,0,2,0,0,0,0
10649,3,3,3,2,3,3,3,2,3,3
10650,3,2,1,1,1,3,2,2,2,3
10651,0,0,0,0,0,1,0,0,1,0
10652,3,1,1,0,0,0,0,0,2,2
10653,3,3,2,0,2,3,2,0,1,3
10654,2,3,0,0,0,0,1,1,0,2
10655,3,3,0,0,3,3,3,2,2,3
10656,3,2,2,0,2,2,2,2,1,3
10657,3,1,0,0,3,2,3,2,2,3
10658,1,2,0,0,1,3,2,1,3,3
10659,1,3,1,0,0,2,2,0,1,2
10660,0,1,0,0,1,2,2,0,3,2
10661,2,1,0,0,1,0,0,1,0,0
10662,1,1,0,0,0,0,0,0,0,1
10663,1,1,2,0,2,2,0,1,1,1
10664,3,3,3,0,3,3,3,0,3,3
10665,0,0,0,0,0,0,0,0,0,0
10666,1,3,3,0,0,3,2,3,2,2
10667,2,2,0,0,0,2,2,0,2,2
10668,3,3,3,1,3,3,3,3,3,2
10669,1,1,0,0,2,1,1,0,2,1
10670,2,0,0,0,0,1,1,1,2,1
10671,3,2,2,0,2,3,3,1,2,3
10672,3,2,3,0,1,3,3,0,3,2
10673,2,1,2,0,1,2,1,0,1,1
10674,2,0,0,1,1,0,0,0,1,2
10675,2,2,3,0,2,1,0,2,1,3
10676,3,0,1,1,3,3,2,2,3,3
10677,2,2,0,1,2,3,2,3,3,3
10678,0,2,0,0,1,0,1,0,0,3
10679,3,1,1,0,2,0,1,1,1,0
10680,3,3,1,0,2,1,3,1,3,2
10681,1,0,2,0,3,3,2,1,2,3
10682,2,0,1,0,1,2,1,0,2,3
10683,2,2,0,0,0,0,1,2,0,1
10684,2,2,3,1,3,3,3,3,2,3
10685,1,1,2,0,2,2,0,0,2,2
10686,3,1,3,0,3,3,3,1,3,3
10687,2,0,1,0,1,2,1,0,1,0
10688,3,3,0,0,2,3,0,2,0,1
10689,2,1,3,2,2,0,1,3,3,3
10690,2,3,1,0,3,2,2,1,3,3
10691,3,2,1,0,2,3,1,2,3,2
10692,0,0,0,0,1,0,2,1,1,0
10693,2,2,0,0,1,1,2,2,3,2
10694,2,1,0,0,1,2,2,1,1,0
10695,1,2,1,0,2,1,1,0,0,2
10696,1,0,3,0,2,3,2,3,2,2
10697,3,1,1,0,2,1,1,0,2,1
10698,2,0,1,0,3,2,2,0,2,2
10699,3,0,0,0,2,2,2,1,1,1
10700,1,2,0,0,2,2,1,0,0,3
10701,1,1,1,1,2,2,2,2,1,1
10702,3,1,0,0,3,3,3,1,3,3
10703,3,2,3,1,2,3,3,3,1,3
10704,1,1,0,0,2,2,0,0,1,1
10705,2,1,2,1,2,2,3,0,1,2
10706,0,0,0,0,0,1,0,1,0,2
10707,3,3,3,0,3,2,3,2,3,3
10708,0,2,1,0,0,2,1,2,3,0
10709,2,0,1,0,2,2,1,2,1,3
10710,3,0,0,0,2,3,3,0,2,0
10711,3,3,2,1,3,3,3,2,3,3
10712,2,3,0,0,1,1,2,0,1,3
10713,3,0,0,0,2,1,3,1,1,2
10714,3,0,0,0,0,1,3,0,3,2
10715,3,2,0,0,1,0,2,1,0,2
10716,1,0,0,0,0,0,1,1,1,1
10717,2,0,1,0,0,1,1,2,1,3
10718,3,3,1,0,3,0,1,3,2,2
10719,3,2,2,2,2,0,3,1,3,3
10720,1,0,1,1,0,2,2,1,3,1
10721,0,3,0,0,0,0,0,1,2,0
10722,1,1,0,0,1,0,0,0,0,2
10723,2,3,1,0,2,1,3,0,2,2
10724,2,3,0,0,3,1,2,2,0,2
10725,3,0,3,0,3,2,3,1,2,1
10726,3,3,3,2,1,3,3,2,3,3
10727,3,3,1,0,2,2,3,3,3,3
10728,3,0,0,0,1,3,2,1,0,3
10729,3,3,1,0,3,2,2,0,3,2
10730,1,1,1,0,1,1,2,2,0,2
10731,2,2,3,1,3,1,1,0,3,2
10732,3,3,2,0,0,2,3,1,2,2
10733,2,1,1,0,0,2,0,1,1,0
10734,2,3,2,0,2,3,3,2,3,3
10735,3,1,1,0,1,2,3,2,2,2
10736,2,1,3,1,1,3,3,3,2,1
10737,2,2,0,0,2,1,3,2,0,3
10738,3,1,3,0,2,2,2,3,1,3
10739,3,1,0,0,3,2,3,2,2,2
10740,2,1,0,0,3,1,1,2,1,2
10741,3,2,3,0,3,3,3,0,2,2
10742,3,2,1,2,2,3,2,2,3,2
10743,3,1,1,0,0,2,3,1,3,2
10744,3,2,0,0,2,3,3,2,2,3
10745,2,3,2,0,3,2,3,3,3,2
10746,2,2,2,0,2,2,1,2,3,0
10747,3,2,2,1,3,3,3,2,2,3
10748,2,2,0,0,3,3,3,2,2,3
10749,3,3,0,0,3,3,3,0,2,2
10750,3,3,1,0,2,0,2,2,3,2
10751,2,3,0,0,1,2,1,1,1,3
10752,3,2,1,0,3,2,3,2,3,2
10753,2,1,0,0,0,1,0,0,3,1
10754,3,1,3,0,3,3,1,3,3,2
10755,1,2,0,0,2,1,1,0,1,1
10756,2,2,0,0,3,1,1,0,3,2
10757,0,2,3,0,3,1,1,2,0,1
10758,3,3,2,0,0,1,3,0,0,3
10759,2,2,1,0,0,0,2,1,0,3
10760,3,3,2,0,3,2,3,2,1,3
10761,3,2,0,0,1,2,0,2,0,2
10762,2,1,0,0,0,2,2,0,1,2
10763,2,0,1,0,3,3,3,1,0,1
10764,3,3,2,0,3,3,2,2,2,3
10765,1,3,3,0,3,3,2,1,3,2
10766,0,0,0,0,1,2,0,0,0,2
10767,1,0,0,0,1,2,2,0,0,0
10768,1,0,0,0,3,2,2,2,2,1
10769,3,3,3,1,2,3,3,2,3,3
10770,1,3,0,1,3,2,2,2,2,1
10771,3,3,3,1,3,3,3,0,3,3
10772,3,1,3,0,1,2,3,3,2,3
10773,3,1,2,0,2,3,3,2,0,3
10774,1,0,1,0,2,0,2,1,1,2
10775,1,3,1,1,3,3,3,2,3,3
10776,0,2,0,0,1,0,0,0,0,0
10777,2,2,1,0,3,3,3,2,0,2
10778,0,1,1,0,2,0,2,1,1,3
10779,2,2,1,0,2,2,1,2,3,2
10780,3,0,3,1,3,2,3,1,2,2
10781,3,0,1,0,3,1,1,3,3,3
10782,2,3,1,0,0,2,1,1,1,3
10783,3,3,3,1,2,2,3,1,3,3
10784,3,2,1,0,0,1,2,0,2,2
10785,2,1,0,0,2,2,0,1,2,2
10786,2,1,0,0,3,3,2,0,2,3
10787,3,2,1,0,2,2,3,2,2,3
10788,0,0,0,0,1,1,0,0,1,0
10789,3,1,3,3,3,3,3,0,1,3
10790,2,1,2,0,1,2,1,1,2,3
10791,2,1,1,0,1,2,1,0,3,2
10792,0,0,0,0,0,1,0,2,0,0
10793,2,0,1,0,1,2,3,1,1,1
10794,0,0,0,0,2,1,1,0,2,1
10795,3,3,2,1,3,3,3,3,3,3
10796,2,1,2,0,2,3,2,0,1,2
10797,3,1,3,1,3,2,3,1,3,3
10798,3,1,2,0,1,2,2,2,1,2
10799,3,2,1,2,2,1,3,3,3,3
10800,3,3,1,0,0,2,2,2,3,2
10801,3,1,1,0,2,1,2,2,2,3
10802,1,1,0,2,2,2,3,3,3,3
10803,2,2,3,0,2,3,3,3,2,3
10804,2,3,1,1,3,2,3,3,2,3
10805,2,3,2,0,1,3,1,0,2,2
10806,1,3,2,0,2,1,1,2,2,3
10807,2,0,0,0,0,1,0,2,1,2
10808,0,1,1,0,1,3,2,2,3,1
10809,2,3,3,0,3,3,3,3,1,2
10810,3,3,1,1,3,3,3,0,0,3
10811,2,2,0,0,1,1,1,1,1,0
10812,0,1,0,0,1,1,0,0,0,1
10813,1,1,2,1,1,3,2,3,1,3
10814,3,2,0,0,1,3,2,0,3,3
10815,1,0,0,0,2,0,1,1,1,1
10816,1,0,0,0,1,2,0,0,1,0
10817,3,3,2,0,3,3,3,1,0,3
10818,2,0,1,0,3,1,0,0,1,2
10819,2,0,0,0,3,1,0,0,1,1
10820,3,0,0,0,0,2,1,0,2,3
10821,2,0,1,0,1,0,1,0,2,1
10822,1,1,0,0,0,1,0,0,2,0
10823,2,1,1,0,2,2,1,2,1,2
10824,2,1,3,0,3,3,2,2,3,3
10825,0,0,0,0,0,2,0,0,1,1
10826,2,3,1,0,1,3,2,1,3,2
10827,2,3,1,1,1,1,3,1,3,3
10828,3,3,3,2,1,3,3,2,2,3
10829,3,1,3,0,2,3,3,3,2,2
10830,2,0,1,0,1,2,0,1,1,0
10831,1,1,0,0,2,1,2,3,1,2
10832,2,2,1,0,3,3,2,2,3,3
10833,2,3,0,0,2,2,1,2,2,3
10834,0,0,1,0,0,1,0,0,2,2
10835,1,1,0,1,3,1,3,2,0,3
10836,2,3,1,0,3,3,3,1,3,3
10837,2,2,2,0,1,2,2,0,1,3
10838,1,0,0,0,0,0,0,0,1,0
10839,3,3,0,0,2,3,2,3,3,3
10840,3,1,1,0,0,1,3,0,1,1
10841,3,1,0,1,3,1,1,1,2,1
10842,2,1,1,0,2,2,3,2,2,3
10843,3,2,1,1,2,2,1,2,2,3
10844,3,3,3,1,3,3,3,2,3,3
10845,3,1,0,0,0,1,0,0,0,1
10846,2,1,3,1,1,3,3,1,3,3
10847,3,3,3,2,3,3,3,2,3,3
10848,2,2,1,1,3,3,3,1,1,3
10849,1,0,0,0,2,2,2,1,1,3
10850,1,2,0,1,0,0,1,0,3,3
10851,3,1,2,0,2,3,2,0,1,1
10852,1,1,0,0,1,3,0,0,0,1
10853,3,2,0,0,2,2,2,0,3,2
10854,3,0,1,0,2,3,1,3,2,3
10855,2,1,1,0,2,3,0,0,0,2
10856,0,2,1,0,2,3,0,1,2,1
10857,3,2,3,2,3,3,3,1,3,3
10858,3,1,1,0,3,3,3,1,3,2
10859,0,2,0,0,0,0,0,0,1,1
10860,3,2,1,1,0,3,2,1,1,3
10861,1,1,0,0,1,0,1,1,0,0
10862,3,2,3,0,3,3,3,2,3,2
10863,3,1,1,0,2,3,0,2,2,2
10864,3,0,0,0,3,3,3,2,1,3
10865,3,3,1,0,3,2,3,2,3,3
10866,3,3,2,0,3,2,3,1,3,3
10867,2,3,2,1,3,2,3,0,3,2
10868,2,3,0,0,0,1,0,1,0,2
10869,3,3,0,0,3,2,3,1,3,2
10870,2,3,2,0,3,2,3,2,2,3
10871,1,1,2,0,2,2,1,1,3,3
10872,3,0,0,0,2,3,3,1,3,3
10873,3,2,3,0,3,0,3,2,3,3
10874,3,3,2,3,2,3,1,1,1,3
10875,3,3,3,3,1,3,3,0,3,3
10876,2,1,2,0,1,1,1,1,3,1
10877,3,2,3,2,3,3,3,3,3,3
10878,2,3,1,0,3,0,1,2,1,2
10879,2,2,0,0,0,1,0,0,2,3
10880,2,2,1,0,1,3,3,0,2,1
10881,3,3,3,3,2,3,3,2,2,3
10882,0,0,0,0,0,1,0,1,2,1
10883,2,3,3,0,3,3,3,1,3,3
10884,1,2,0,0,3,1,0,0,2,2
10885,3,2,3,0,2,2,2,3,1,3
10886,0,0,0,0,0,0,0,0,1,3
10887,1,1,0,0,2,2,0,0,0,0
10888,3,2,0,1,1,3,2,2,3,3
10889,3,0,3,0,3,2,2,2,2,3
10890,1,3,0,0,1,0,0,3,3,3
10891,1,2,3,0,2,0,3,0,0,2
10892,3,3,3,1,3,3,3,2,2,3
10893,3,2,3,1,3,3,3,3,3,3
10894,2,1,1,1,0,1,1,1,0,3
10895,2,2,1,0,2,1,3,2,2,3
10896,2,1,1,0,0,0,1,0,2,2
10897,3,2,3,0,3,3,3,3,3,2
10898,1,1,1,0,1,3,1,0,1,3
10899,1,1,0,0,2,1,1,1,1,1
10900,2,0,0,0,0,0,0,1,0,1
10901,2,2,0,0,2,1,3,1,3,3
10902,3,2,2,0,2,3,3,2,1,1
10903,1,1,0,0,0,0,0,1,0,0
10904,3,3,3,0,3,3,3,3,0,2
10905,2,3,2,0,3,3,3,2,1,2
10906,1,0,0,0,2,1,0,0,3,2
10907,3,3,3,1,2,3,3,2,3,3
10908,3,3,3,1,3,3,3,1,3,3
10909,1,2,1,0,3,2,2,2,2,2
10910,1,2,0,0,1,2,1,0,0,2
10911,3,2,1,0,2,3,3,1,3,1
10912,3,3,3,0,3,3,3,0,3,3
10913,3,1,3,0,3,3,3,2,3,3
10914,3,3,2,2,3,3,3,2,2,3
10915,3,1,1,0,3,2,0,0,1,3
10916,1,2,0,0,2,2,3,0,1,3
10917,3,2,2,0,3,3,3,1,1,3
10918,1,3,1,0,3,3,1,1,3,0
10919,2,3,1,0,1,3,3,1,1,2
10920,2,3,0,1,1,2,2,0,1,3
10921,0,1,2,0,1,2,0,0,2,1
10922,2,1,3,0,3,3,2,1,2,2
10923,1,1,0,0,1,1,1,2,0,0
10924,3,1,3,2,3,3,3,2,3,3
10925,1,2,0,0,2,0,1,1,1,0
10926,3,2,2,0,0,2,3,1,1,2
10927,2,1,1,0,2,0,1,1,2,3
10928,1,1,1,0,2,2,1,1,0,3
10929,2,1,3,0,1,2,3,0,1,3
10930,0,1,0,0,1,2,0,0,3,1
10931,3,2,0,0,3,0,3,0,2,3
10932,2,2,0,0,2,0,2,0,3,1
10933,3,1,1,0,3,2,0,2,2,0
10934,2,1,0,0,0,1,3,2,0,2
10935,3,3,2,0,3,2,3,3,3,3
10936,1,0,0,0,1,0,1,0,0,0
10937,3,2,0,0,0,1,1,0,3,3
10938,3,1,2,0,2,3,2,0,0,2
10939,3,3,1,2,2,2,2,1,2,3
10940,3,0,2,0,3,2,3,2,3,3
10941,3,1,1,0,3,3,3,2,0,2
10942,3,1,0,0,0,0,1,1,2,0
10943,1,2,3,0,2,1,2,1,2,0
10944,2,1,1,0,3,1,2,1,1,1
10945,3,3,3,0,2,2,2,3,3,2
10946,3,2,2,0,3,2,0,2,1,3
10947,2,1,0,0,2,1,2,0,0,1
10948,3,3,2,0,0,2,1,2,2,2
10949,3,3,3,1,3,3,3,3,3,3
10950,2,1,1,0,2,3,2,1,2,2
10951,3,1,3,0,0,2,1,0,0,2
10952,2,3,2,0,3,0,2,3,3,3
10953,3,3,3,0,3,2,3,2,2,3
10954,2,2,1,1,1,3,3,1,2,3
10955,0,1,1,0,2,1,1,0,1,0
10956,0,0,0,0,2,2,1,1,0,0
10957,3,3,1,0,2,3,1,2,3,1
10958,2,1,2,0,1,2,2,3,1,2
10959,3,3,2,0,3,3,1,3,2,3
10960,2,1,1,0,1,3,0,2,2,1
10961,3,2,0,0,0,2,3,1,1,3
10962,0,0,0,0,0,2,1,0,3,0
10963,1,0,1,0,1,2,2,1,2,0
10964,2,0,0,0,1,0,1,2,2,2
10965,0,1,1,0,2,1,0,0,2,0
10966,3,3,1,0,2,3,2,0,3,3
10967,1,0,0,0,0,2,0,2,0,1
10968,0,0,0,0,0,2,0,0,3,0
10969,2,0,0,0,3,2,2,1,1,0
10970,2,3,2,0,0,2,3,3,2,3
10971,2,0,3,0,0,2,1,2,2,3
10972,3,0,2,0,1,2,2,0,1,3
10973,2,2,0,0,2,1,2,0,3,1
10974,1,2,1,1,3,3,3,2,0,3
10975,3,3,3,1,3,3,3,1,3,3
10976,3,2,3,0,2,2,1,3,2,3
10977,2,3,1,1,2,3,3,2,3,3
10978,3,2,1,1,2,2,3,0,3,2
10979,3,3,3,0,0,3,1,2,3,1
10980,3,3,3,1,3,3,2,3,3,3
10981,0,2,0,0,1,1,0,1,0,1
10982,3,1,3,0,2,1,3,1,3,3
10983,3,2,3,0,2,3,2,2,3,3
10984,3,2,1,0,1,3,2,1,1,3
10985,1,0,0,0,1,1,0,1,0,0
10986,3,1,3,0,2,2,3,0,1,3
10987,1,0,2,0,2,3,2,0,1,2
10988,1,2,2,0,2,2,2,2,3,2
10989,3,2,2,1,2,1,3,2,1,1
10990,2,1,2,0,2,2,0,0,1,3
10991,1,2,1,0,1,3,2,0,1,3
10992,2,2,1,0,2,2,3,3,3,3
10993,1,0,1,0,1,1,3,2,3,2
10994,0,0,0,0,0,0,1,0,1,0
10995,3,1,1,0,1,3,3,1,3,0
10996,3,3,2,1,2,3,3,3,3,3
10997,3,3,3,3,1,2,3,3,2,3
10998,2,3,0,0,0,1,1,1,3,3
10999,1,0,0,0,0,2,0,0,0,1
11000,3,3,1,0,3,2,3,1,2,3
