1.62,1.4,2
1.06,1.68,2
1.73,1.31,2
0.08,1.24,2
0.89,1.69,2
1.55,1.24,2
0.39,1.84,2
2.24,2.7,2
0.47,-0.45,2
0.38,2.77,2
1.9,1.75,2
1.48,1.31,2
2.69,1.23,2
1.42,2.11,2
0.89,0.18,2
3.24,3.42,2
0.61,1,2
2.51,2.46,2
2.29,1.06,2
2.81,2.18,2
1.22,3.1,2
3.25,1.86,2
1.81,1.81,2
1.61,2.93,2
-0.29,1.38,2
2.19,0.98,2
1.23,1.02,2
-0.06,1.74,2
1.13,0.24,2
1.26,1.02,2
3.09,2.08,2
-0.93,0.32,2
2.15,1.79,2
0.63,1.33,2
1.94,2.56,2
1.2,1.31,2
0.68,1.59,2
1.03,2.29,2
2.3,3.34,2
1.67,2.18,2
0.36,1.24,2
1.88,1.27,2
3.05,1.11,2
1.19,1.7,2
0.95,0.84,2
0.44,0.77,2
2.13,0.77,2
1.63,0.5,2
2.24,1.94,2
1.89,1.04,2
1.21,1.44,2
1.87,1.17,2
1.83,1.38,2
3,2.22,2
2.17,2.36,2
0.6,0.56,2
1.5,1.47,2
1.25,2.96,2
1.25,1.32,2
-1.26,0.3,2
1.95,0.96,2
3.72,1.58,2
1.79,1.25,2
1.4,2.65,2
-0.18,2.37,2
1.68,0.18,2
2.96,1.42,2
-0.11,0.6,2
0.1,0.48,2
0.17,1.77,2
2.38,-0.45,2
2.9,0.16,2
2.83,-0.08,2
2.26,0.25,2
1.78,3.02,2
-0.51,2.48,2
0.19,1.92,2
2.4,2.58,2
-0.46,0.76,2
1.09,0.95,2
0.92,1.45,2
2.52,3.49,2
0.84,1.02,2
0.28,2.07,2
0.87,3.42,2
1.05,1.35,2
0.73,1.42,2
2.05,1.39,2
2.16,2.5,2
1.18,2.68,2
0.61,2.19,2
0.49,1.56,2
2.05,2.24,2
2.04,3.15,2
2.57,0.49,2
1.41,0.23,2
2.47,3.08,2
1.46,1.52,2
0.92,0.35,2
0.87,2.81,2
1.13,0.19,2
1.57,-0.7,2
2.88,-0.08,2
3.19,-0.13,2
0.45,2.18,2
1.04,1.59,2
1.8,0.97,2
1.62,1.62,2
2.37,1.43,2
2.43,2.19,2
1.83,2.86,2
0.89,1.42,2
1.74,1.48,2
1.12,1.23,2
3.3,0.14,2
1.02,0.88,2
2.11,0.91,2
2.61,1.77,2
1.82,1.72,2
2.26,-1.28,2
0.68,-0.6,2
2.13,3.29,2
1.27,1.84,2
1.22,1.84,2
2.67,-0.57,2
1.18,1.95,2
0.78,1.75,2
2.22,1.57,2
1.75,0.14,2
0.94,1.72,2
3.4,1.51,2
0.83,3.3,2
1.19,1.23,2
1.86,1.18,2
1.7,0.79,2
-0.19,1.37,2
1.77,1.97,2
1.23,0.48,2
0.7,1.39,2
1.18,1.25,2
2.11,1.68,2
2.11,2.27,2
2.39,1.14,2
0.37,0.68,2
1.47,1.2,2
2.2,0.88,2
1.67,1.72,2
0.56,1.65,2
-1.28,1.31,2
0.82,2.15,2
1.97,1.86,2
-0.43,0.99,2
2.17,1.06,2
1.37,0.09,2
2.5,1.96,2
2.11,2.96,2
1.93,1.82,2
0.61,2.97,2
0.99,0.56,2
1.02,3.03,2
1.7,0.7,2
1.84,3.56,2
0.81,1.6,2
2.19,1.92,2
0.45,2.36,2
1.67,2.6,2
2.49,-0.08,2
2.32,0.07,2
0.8,0.28,2
0.47,1.37,2
0.71,2.75,2
2.52,1.13,2
1,0.77,2
0.21,-0.26,2
1.57,2.78,2
2.64,2.44,2
0.21,1.3,2
0.9,3.04,2
2.46,0.61,2
2.31,1.27,2
2.54,1.08,2
1.05,0.12,2
3.03,1.19,2
3.34,1.64,2
3.32,0.32,2
1.02,1.65,2
1.01,-0.38,2
0.55,0.82,2
1.3,1.14,2
1.03,1.95,2
1.19,1.8,2
1.53,1.35,2
0.41,3.43,2
2.27,1.96,2
-0.04,3.06,2
2.11,2.08,2
2.07,2.38,2
0.75,2.16,2
2.75,1.4,2
3.31,-0.21,2
1.58,1.45,2
3.28,2.11,2
0.37,0.97,2
-0.27,1.59,2
2.46,0.72,2
0.74,1.33,2
2.17,1.04,2
1.74,4.04,2
2.27,1.01,2
1.52,0.98,2
2.07,-0.45,2
2.13,2.23,2
1.27,1.92,2
1.49,1.92,2
2.78,2.39,2
2.72,0.49,2
1.32,1.17,2
-1.36,2.39,2
0.4,2.4,2
2.39,-0.22,2
1.07,2.47,2
0.19,-0.05,2
1.35,1.91,2
3.19,0.62,2
1.82,0.34,2
1.77,1.33,2
2.23,0.38,2
1.4,1.19,2
0.84,0.44,2
0.55,2.53,2
0.29,2.49,2
1.7,3.69,2
-0.8,0.38,2
2.5,1.18,2
2.48,-0.9,2
1.01,1.33,2
-0.23,-0.35,2
2.5,2.15,2
-0.39,0.57,2
1.02,4.54,2
0.64,3.7,2
0.98,0.22,2
3.45,1.26,2
1.09,-0.38,2
1.44,3.04,2
1.72,2.4,2
2.63,3.31,2
2,2.3,2
-0.31,1.97,2
1.12,1.46,2
1.86,1.24,2
0.35,1.69,2
1.13,1.23,2
2.04,1.36,2
2.02,1.38,2
1.53,2.02,2
2.86,1.05,2
2.63,2.87,2
2.9,2.55,2
0.91,0.03,2
0.87,2.01,2
1.6,1.87,2
2.07,2.72,2
1.67,2.19,2
1.81,1.14,2
2.48,0.87,2
1.56,0.51,2
0.07,0.77,2
3.15,2.43,2
0.49,2.93,2
1.36,4.82,2
0.99,0.36,2
2.06,1.59,2
1.86,2.94,2
0.71,1.06,2
0.84,2.42,2
-0.2,1.27,2
1.67,2.22,2
1.71,1.58,2
-0.47,1.09,2
1.66,2.13,2
0.45,3.18,2
1.57,0.09,2
1.59,1.37,2
1.53,1.63,2
1.13,1.34,2
2.16,1.14,2
2.01,1.63,2
2.04,1.67,2
1.13,0.76,2
2.18,2.41,2
0.33,1.83,2
0.53,1.68,2
1.67,0.28,2
1.2,1.35,2
1.85,0.75,2
2.29,-0.35,2
1.9,0.94,2
0.07,1.78,2
0.05,0.81,2
2.82,1.94,2
0.19,1.46,2
0.75,-0.13,2
1.51,2.36,2
0.49,1.29,2
0.14,1.55,2
0.57,2.24,2
0.49,1.46,2
1.7,2.58,2
1.32,2.04,2
0.95,2.16,2
0.36,1.45,2
1.72,-0.05,2
3.63,2,2
0.99,1.07,2
2.48,1.95,2
1.09,1.37,2
-0.21,3.71,2
1.26,1.03,2
2.59,0.85,2
0.92,2.21,2
2.26,-0.48,2
2.73,1.85,2
-1.46,1.72,2
1.99,1.29,2
-0.06,-0.24,2
0.17,1.51,2
2.25,2.37,2
-0.64,1.51,2
1.05,0.85,2
0.12,1.37,2
3.83,1.01,2
0.76,0.89,2
2.71,1.18,2
1.53,2.38,2
2.38,2.55,2
2.45,0.43,2
1.78,0.89,2
0.95,1.07,2
1.84,1.79,2
2.52,2.65,2
2.87,1.01,2
2.71,0.54,2
3.19,0.98,2
2,0.43,2
0.07,1.18,2
2.19,1.66,2
-0.61,2.66,2
2.8,1.71,2
0.09,0.97,2
1.72,2.05,2
-0.78,0.86,2
2.22,0.74,2
2.2,3.23,2
0.93,1.13,2
2.56,-0.76,2
2.84,1.96,2
1.04,2.12,2
0.45,-0.07,2
3.28,3.05,2
1.91,1.48,2
1.24,1.24,2
1.32,0.47,2
1.39,2.02,2
0.84,0.11,2
1.95,1.41,2
1.79,0.21,2
1.58,1.6,2
1.13,2.22,2
1.5,2.43,2
3.53,2.93,2
0,2.47,2
1.38,0.96,2
1.64,1.37,2
1.28,3.32,2
0.8,0.13,2
0.76,2.59,2
1.56,0.58,2
1,0.85,2
1.82,2.04,2
1.18,2.39,2
1.58,0.94,2
1.58,1.47,2
3.09,1.08,2
0.21,2.64,2
1.23,0.61,2
1.7,1.8,2
1.3,0.58,2
2.82,-0.41,2
3.82,2.26,2
0.57,1.35,2
0.27,1.74,2
0.33,1.2,2
2.58,2.01,2
1,3.48,2
1.21,0.64,2
0.19,1.1,2
-0.03,0.23,2
2.91,0.78,2
2.79,3.18,2
0.12,0.15,2
2.12,1.69,2
0.39,0.78,2
0.38,1.65,2
-0.72,1.58,2
2.11,2.38,2
3.4,2.58,2
0.49,0.66,2
1.33,2.48,2
1.92,-0.09,2
0.81,1.47,2
-0.7,2.58,2
3.43,0.23,2
2.49,-0.02,2
3.68,1.21,2
1.61,2.22,2
-0.22,1,2
3.32,3.77,2
1.55,-0.41,2
1.83,2.12,2
1.53,1.2,2
2.2,2.79,2
1.42,2.31,2
2.96,1.44,2
1.42,0.32,2
0.87,0.89,2
1.67,1.16,2
0.29,2.35,2
2.7,0.09,2
2.18,2.42,2
2.3,0.71,2
0.48,2.86,2
-0.78,0.9,2
1.04,2.88,2
2.5,1.7,2
0.75,2.2,2
-1.48,0.9,2
0.76,-0.19,2
0.62,1.57,2
2.09,2.7,2
0.74,1.36,2
2.56,2.81,2
0.25,0.79,2
1.31,1.19,2
2.67,1.85,2
3.41,1.21,2
0.85,1.59,2
1.79,-0.34,2
0.38,-0.24,2
1.93,2.68,2
0.72,0.47,2
1.41,0.71,2
1.73,2.29,2
1.96,1.88,2
3.35,0.95,2
0.09,0.34,2
2.54,1.22,2
1.93,0.26,2
1.4,1.23,2
2.84,0.78,2
1.62,1.46,2
0.78,0.8,2
1.53,-0.36,2
2.46,0.92,2
0.72,3.24,2
1.67,1.86,2
1.26,0.64,2
0.34,1.24,2
1.06,0.62,2
1.65,1.32,2
1.5,2.5,2
2.38,1.02,2
2.45,1.7,2
1.72,2.47,2
0.25,2.87,2
0.84,1.73,2
3.41,1.62,2
0.28,0.43,2
2.22,2.48,2
0.43,1.94,2
-0.16,3.3,2
1.84,2.21,2
1.34,1.82,2
0.33,1.56,2
3.29,1.87,2
1.63,1.07,2
1.54,2.77,2
-0.12,2.99,2
1.43,2.27,2
-0.05,3.29,2
1.14,1.73,2
2.49,1.94,2
0.95,1.98,2
1.33,0.59,2
2.41,1.13,2
2.7,1.67,2
-0.54,3.12,2
3.47,1.31,2
-0.52,1.17,2
1.19,1.21,2
2.7,1.28,2
-0.82,0.85,2
0.58,0.3,2
1.99,1.85,2
4.15,1.28,2
1.83,2.05,2
1.26,1.28,2
1.38,1.31,2
1.75,1.9,2
0.93,0.99,2
-0.12,0.65,2
2.01,1.84,2
2.88,1.43,2
0.98,2.12,2
0.87,2.67,2
0.78,0.71,2
2.64,1.01,2
1.51,2.09,2
3.01,0.02,2
0.97,0.97,2
2.68,0.84,2
0.65,1.82,2
0.69,3.43,2
2.72,1.24,2
0.49,1.02,2
0.64,1.53,2
2.29,2.63,2
0.89,1.48,2
2.5,2.11,2
1.35,1.44,2
1.49,2.45,2
2.52,2.07,2
-0.49,0.55,2
0.9,2.91,2
1.25,1.32,2
0.44,0.74,2
1.28,2.24,2
0.37,-0.14,2
1.42,0.76,2
2.01,1.26,2
1.77,1.03,2
0.72,0.92,2
3.01,1.5,2
0.53,1.81,2
0.74,0.71,2
0.46,3.38,2
0.56,1.96,2
1.83,1.94,2
1.02,0.57,2
1.3,2,2
0.5,2.04,2
2.68,0.5,2
1.56,2.44,2
2.31,2.22,2
1.86,1.98,2
1.37,1.28,2
0.9,2.09,2
2.09,0.97,2
2.12,0.77,2
3.06,0.58,2
1.07,3.19,2
2.59,1.43,2
1.93,1.08,2
0.85,0.77,2
0.17,1.47,2
2.63,1.62,2
2.65,3.28,2
1.79,2.55,2
3.03,0.76,2
0.22,1.76,2
2.11,1.11,2
4.83,1.17,2
0.81,3.04,2
2.62,0.27,2
0.33,1.42,2
1.04,1.19,2
0.96,0.33,2
1.84,2,2
1.32,0.93,2
3.19,2.8,2
0.51,0.89,2
1.2,0.33,2
1.87,1.64,2
1.3,0.37,2
0.78,2.53,2
2.52,-0.11,2
3.35,1.23,2
1.28,1.76,2
0.05,1.05,2
1.34,1.7,2
0.77,0.71,2
1.16,2,2
1.41,0.99,2
0.91,2.72,2
2.01,0.43,2
1.76,2.63,2
1.19,1.24,2
0.99,0.56,2
5.04,1.2,2
1.66,1.11,2
3.13,2.94,2
1.79,1.77,2
2.07,1.61,2
-0.26,0.62,2
3.14,1.3,2
2.05,2.67,2
1.81,3.01,2
1.23,1.93,2
2.71,1.33,2
2.27,1.5,2
1.47,1.45,2
2.55,2.35,2
2.76,1.63,2
1.35,0.57,2
1.69,0.64,2
0.79,0.51,2
1.97,2.31,2
0.28,1.8,2
0.39,1.96,2
0.84,2.78,2
1.34,0.57,2
1.41,2.36,2
3.91,1.72,2
0.44,1.48,2
2.09,1.5,2
1.6,1.06,2
0.49,2.3,2
2.08,2.11,2
0.57,1.04,2
0.41,3.14,2
1.07,1.98,2
1.79,3.24,2
1.49,1.57,2
2.8,2.46,2
2.02,3.41,2
-0.17,1.79,2
1.78,1.68,2
1.86,2.68,2
4,2.34,2
1.75,2.56,2
0.42,1.36,2
-0.27,2.46,2
3.07,1.92,2
1.08,1.18,2
1.39,2.3,2
1.38,1.83,2
1.19,-0.22,2
1.22,0.9,2
2.96,-0.03,2
2.47,0.81,2
0.45,2.25,2
2.3,1.31,2
0.78,1.12,2
2.06,0.02,2
2.52,2.59,2
2.95,1.03,2
4.24,2.76,2
2.59,1.55,2
0.88,1.27,2
3.18,1.5,2
2.7,1.21,2
0.73,2.89,2
2.74,-0.93,2
1.38,1.72,2
1.41,2.48,2
1.52,1.79,2
1.56,2.65,2
2.22,0.3,2
0.12,-0.37,2
1.51,-0.2,2
1.47,1.3,2
4.62,1.11,2
0.88,2.79,2
1.51,1.56,2
1.87,0.78,2
0.44,1.81,2
-1.11,1.81,2
2.62,2.17,2
3.21,0.59,2
1.94,0.53,2
0.36,1.42,2
1.6,0.93,2
2.11,1.97,2
2.16,1.63,2
3.31,0.98,2
1.86,2.13,2
1.71,1.03,2
0.32,0.62,2
2.1,0.93,2
1.23,2.41,2
1.1,1.12,2
1.81,2.63,2
1.54,0.29,2
0.8,3.9,2
1.7,1.65,2
2.3,-0.09,2
1.16,2.93,2
2.06,0.54,2
1.43,1.11,2
1.01,3.96,2
0.57,-0.86,2
0.85,3.9,2
2.86,1.34,2
2.59,2.4,2
0.22,2.04,2
1.32,1.31,2
2.77,1.44,2
3.76,0.02,2
1.08,2.11,2
1.48,4.01,2
2.78,2.88,2
1.34,2.36,2
1.74,0.53,2
0.12,1.48,2
2.56,1.59,2
3.06,0.36,2
1.73,2.37,2
1.23,2.59,2
1.97,1.51,2
1.23,3.03,2
0.16,1.46,2
2.24,2.28,2
1.65,0.95,2
1.34,1.19,2
1.65,3.73,2
1.57,1.34,2
2.62,1.16,2
2.4,2.55,2
0.33,1.12,2
0.77,1.28,2
2.32,0.92,2
0.42,2.49,2
0.69,2.11,2
0.26,1.91,2
2.17,1.84,2
